playerid,playername,playerpos,dtstart,dtstop,sessionid,sessiondesc,phaseid,phasename,aal,speedmax,jumps,physioload,exertions,distancetotal
11,Sam Griffin,Guard,2024-01-21 02:33:10,2024-01-21 02:37:18,139,Nevada,1435,Segment 10,37.413331,4.970551,2,52.602053,8,269.187296
11,Sam Griffin,Guard,2024-01-21 02:38:19,2024-01-21 02:41:22,139,Nevada,1438,Segment 10,21.778864,4.963537,2,33.34456,4,170.638433
11,Sam Griffin,Guard,2024-01-21 02:42:13,2024-01-21 02:45:30,139,Nevada,1437,Segment 10,29.15445,5.64457,1,47.208366,3,241.585483
11,Sam Griffin,Guard,2024-01-13 21:05:20,2024-01-13 21:10:09,133,Fresno St.,1553,Segment 1,65.575447,7.076788,7,89.090305,19,455.913358
11,Sam Griffin,Guard,2024-01-13 21:12:17,2024-01-13 21:20:02,133,Fresno St.,1555,Segment 2,39.845729,5.953134,2,54.343537,7,278.099219
11,Sam Griffin,Guard,2024-01-13 21:22:10,2024-01-13 21:31:39,133,Fresno St.,1557,Segment 3,92.882557,6.508173,10,134.057436,22,686.029479
11,Sam Griffin,Guard,2024-01-13 21:34:25,2024-01-13 21:40:25,133,Fresno St.,1559,Segment 4,50.176977,5.995624,4,72.932751,14,373.228211
11,Sam Griffin,Guard,2024-01-13 21:42:57,2024-01-13 21:47:56,133,Fresno St.,1561,Segment 5,57.392894,6.708293,7,77.47971,18,396.496957
11,Sam Griffin,Guard,2024-01-13 21:48:58,2024-01-13 21:50:56,133,Fresno St.,1563,Segment 5,13.265408,5.027437,1,19.826919,6,101.462859
11,Sam Griffin,Guard,2024-01-13 21:51:48,2024-01-13 21:52:45,133,Fresno St.,1565,Segment 5,10.429074,4.035284,0,17.737574,2,90.770786
11,Sam Griffin,Guard,2024-01-13 22:08:52,2024-01-13 22:11:38,133,Fresno St.,1567,Segment 6,23.903848,4.407082,1,32.249373,8,165.033893
11,Sam Griffin,Guard,2024-01-13 22:13:45,2024-01-13 22:17:58,133,Fresno St.,1569,Segment 6,44.861532,5.53782,5,61.264711,13,313.51784
11,Sam Griffin,Guard,2024-01-13 22:20:25,2024-01-13 22:28:18,133,Fresno St.,1571,Segment 7,76.499107,5.534328,4,109.820804,21,562.000224
11,Sam Griffin,Guard,2024-01-13 22:30:55,2024-01-13 22:32:59,133,Fresno St.,1573,Segment 8,22.168753,5.022157,1,31.609133,9,161.75751
11,Sam Griffin,Guard,2024-01-13 22:33:40,2024-01-13 22:39:32,133,Fresno St.,1575,Segment 8,51.40796,6.704394,4,73.118513,10,374.178839
11,Sam Griffin,Guard,2024-01-13 22:42:13,2024-01-13 22:47:17,133,Fresno St.,1577,Segment 9,49.727914,6.220426,2,68.746622,13,351.80599
11,Sam Griffin,Guard,2024-01-13 22:48:19,2024-01-13 22:50:03,133,Fresno St.,1579,Segment 9,18.744421,3.125432,2,23.593594,5,120.738556
11,Sam Griffin,Guard,2024-01-13 22:52:11,2024-01-13 22:55:40,133,Fresno St.,1581,Segment 10,34.558986,4.635849,5,47.904887,8,245.149885
11,Sam Griffin,Guard,2024-01-13 22:57:57,2024-01-13 23:00:19,133,Fresno St.,1583,Segment 10,21.221476,6.149475,4,26.7371,4,136.825224
11,Sam Griffin,Guard,2024-01-13 23:02:04,2024-01-13 23:03:01,133,Fresno St.,1585,Segment 10,7.661474,4.461308,1,12.529967,1,64.121226
11,Sam Griffin,Guard,2023-12-17 02:05:28,2023-12-17 02:13:03,58,Weber State,772,Segment 1,102.991606,4.986964,12,139.156043,33,712.121244
11,Sam Griffin,Guard,2023-12-17 02:15:36,2023-12-17 02:17:51,58,Weber State,774,Segment 2,34.549617,5.397166,2,49.869316,10,255.202712
11,Sam Griffin,Guard,2023-12-17 02:20:23,2023-12-17 02:25:44,58,Weber State,776,Segment 3,24.558329,5.096088,0,35.839182,7,183.404488
11,Sam Griffin,Guard,2023-12-17 02:28:15,2023-12-17 02:33:40,58,Weber State,778,Segment 4,60.92454,4.907037,4,90.959272,19,465.477661
11,Sam Griffin,Guard,2023-12-17 02:36:29,2023-12-17 02:44:11,58,Weber State,780,Segment 5,63.232275,6.543978,6,92.562231,18,473.680692
11,Sam Griffin,Guard,2023-12-17 02:45:10,2023-12-17 02:46:33,58,Weber State,782,Segment 5,11.552527,5.35997,1,17.680061,3,90.476465
11,Sam Griffin,Guard,2023-12-17 02:47:21,2023-12-17 02:47:49,58,Weber State,784,Segment 5,5.654878,3.050185,1,5.166513,1,26.439267
11,Sam Griffin,Guard,2023-12-17 03:05:48,2023-12-17 03:10:27,58,Weber State,786,Segment 6,51.060948,6.064286,4,73.815846,13,377.747388
11,Sam Griffin,Guard,2023-12-17 03:11:56,2023-12-17 03:13:57,58,Weber State,788,Segment 6,17.723813,4.596513,0,26.306515,5,134.621738
11,Sam Griffin,Guard,2023-12-17 03:16:15,2023-12-17 03:21:45,58,Weber State,790,Segment 7,54.002819,5.06099,5,78.773916,16,403.119963
11,Sam Griffin,Guard,2023-12-17 03:22:18,2023-12-17 03:23:36,58,Weber State,792,Segment 7,18.634801,4.81282,2,24.51292,6,125.443138
11,Sam Griffin,Guard,2023-12-17 03:26:13,2023-12-17 03:27:03,58,Weber State,794,Segment 8,7.432204,4.092866,0,9.285951,2,47.520199
11,Sam Griffin,Guard,2023-12-17 03:29:13,2023-12-17 03:33:27,58,Weber State,796,Segment 8,14.094634,4.935189,1,20.122401,4,102.974971
11,Sam Griffin,Guard,2023-12-17 03:34:27,2023-12-17 03:35:46,58,Weber State,798,Segment 8,2.351642,3.049126,0,2.982049,0,15.260424
11,Sam Griffin,Guard,2023-12-17 03:38:02,2023-12-17 03:43:27,58,Weber State,800,Segment 9,58.132233,4.350141,5,82.618686,18,422.795303
11,Sam Griffin,Guard,2023-12-17 03:45:54,2023-12-17 03:52:32,58,Weber State,802,Segment 10,61.085332,5.587646,4,80.998311,14,414.503146
11,Sam Griffin,Guard,2023-12-17 03:53:30,2023-12-17 03:54:35,58,Weber State,804,Segment 10,10.429349,6.438314,1,15.860835,4,81.166705
11,Sam Griffin,Guard,2023-12-17 03:56:23,2023-12-17 03:58:39,58,Weber State,806,Segment 10,18.450926,5.287882,0,28.362135,6,145.141226
11,Sam Griffin,Guard,2023-12-09 21:06:15,2023-12-09 21:11:47,52,SFA,695,Segment 1,65.109286,5.402317,4,93.252621,8,477.213712
11,Sam Griffin,Guard,2023-12-09 21:15:11,2023-12-09 21:22:02,52,SFA,697,Segment 2,71.430503,5.961157,6,103.529447,18,529.804651
11,Sam Griffin,Guard,2023-12-09 21:25:11,2023-12-09 21:30:54,52,SFA,699,Segment 3,54.932116,6.514511,4,83.329011,12,426.430342
11,Sam Griffin,Guard,2023-12-09 21:31:52,2023-12-09 21:34:35,52,SFA,701,Segment 3,33.624046,5.696618,3,44.122019,6,225.791319
11,Sam Griffin,Guard,2023-12-09 21:37:52,2023-12-09 21:42:05,52,SFA,703,Segment 4,38.410463,5.726749,2,57.097504,8,292.192451
11,Sam Griffin,Guard,2023-12-09 21:43:01,2023-12-09 21:46:20,52,SFA,705,Segment 4,36.993504,5.262856,3,55.229233,9,282.631707
11,Sam Griffin,Guard,2023-12-09 21:49:17,2023-12-09 21:58:01,52,SFA,707,Segment 5,44.464107,6.123956,2,57.985726,10,296.737863
11,Sam Griffin,Guard,2023-12-09 22:15:58,2023-12-09 22:18:18,52,SFA,710,Segment 6,21.004401,3.296441,1,30.063928,3,153.850031
11,Sam Griffin,Guard,2023-12-09 22:18:49,2023-12-09 22:25:42,52,SFA,712,Segment 6,69.509714,6.944232,10,100.760332,14,515.633898
11,Sam Griffin,Guard,2023-12-09 22:28:45,2023-12-09 22:29:56,52,SFA,714,Segment 7,19.020534,5.239302,1,26.233158,4,134.246338
11,Sam Griffin,Guard,2023-12-09 22:32:58,2023-12-09 22:38:10,52,SFA,716,Segment 7,32.138679,5.751986,3,44.158091,5,225.975917
11,Sam Griffin,Guard,2023-12-09 22:41:19,2023-12-09 22:49:16,52,SFA,718,Segment 8,80.098397,6.7356,8,109.69608,17,561.361956
11,Sam Griffin,Guard,2023-12-09 22:52:24,2023-12-09 22:56:37,52,SFA,720,Segment 9,43.180665,4.831646,1,57.842934,10,296.007136
11,Sam Griffin,Guard,2023-12-09 22:58:42,2023-12-09 23:01:16,52,SFA,722,Segment 9,24.319832,4.94603,5,34.825814,8,178.21865
11,Sam Griffin,Guard,2023-12-09 23:02:19,2023-12-09 23:03:16,52,SFA,724,Segment 9,11.820064,5.158089,3,16.828027,1,86.116242
11,Sam Griffin,Guard,2023-12-09 23:06:04,2023-12-09 23:09:22,52,SFA,726,Segment 10,28.82067,5.637221,2,42.580554,6,217.902982
11,Sam Griffin,Guard,2023-12-09 23:10:35,2023-12-09 23:13:10,52,SFA,728,Segment 10,20.149486,4.719581,1,27.441626,6,140.430588
11,Sam Griffin,Guard,2023-12-09 23:13:31,2023-12-09 23:14:38,52,SFA,730,Segment 10,10.926646,6.294803,0,14.658567,3,75.014182
11,Sam Griffin,Guard,2023-12-09 23:16:34,2023-12-09 23:20:01,52,SFA,732,Segment 10,32.848341,5.736751,2,47.82784,7,244.755599
11,Sam Griffin,Guard,2023-12-09 23:21:35,2023-12-09 23:23:35,52,SFA,734,Segment 10,14.499775,3.681828,0,26.054674,3,133.332955
11,Sam Griffin,Guard,2023-12-06 01:34:47,2023-12-06 01:41:07,47,SD Mines,644,Segment 1,75.669937,6.096539,6,112.464134,21,575.527279
11,Sam Griffin,Guard,2023-12-06 01:43:28,2023-12-06 01:50:56,47,SD Mines,646,Segment 2,86.544927,6.067167,5,127.683304,21,653.410307
11,Sam Griffin,Guard,2023-12-06 01:53:31,2023-12-06 02:00:40,47,SD Mines,648,Segment 3,61.798729,5.281466,9,84.415235,17,431.989014
11,Sam Griffin,Guard,2023-12-06 02:03:12,2023-12-06 02:07:45,47,SD Mines,650,Segment 4,49.228952,6.438879,2,77.429369,9,396.239335
11,Sam Griffin,Guard,2023-12-06 02:09:32,2023-12-06 02:11:51,47,SD Mines,652,Segment 4,33.938329,5.444547,4,47.117392,6,241.119933
11,Sam Griffin,Guard,2023-12-06 02:14:23,2023-12-06 02:14:58,47,SD Mines,654,Segment 5,8.95491,5.690816,1,14.188744,1,72.609898
11,Sam Griffin,Guard,2023-12-06 02:15:48,2023-12-06 02:19:16,47,SD Mines,656,Segment 5,28.921902,6.48023,2,46.33362,6,237.109036
11,Sam Griffin,Guard,2023-12-06 02:20:19,2023-12-06 02:21:14,47,SD Mines,658,Segment 5,9.693285,5.133607,0,13.624119,4,69.720467
11,Sam Griffin,Guard,2023-12-06 02:37:37,2023-12-06 02:43:37,47,SD Mines,660,Segment 6,71.705234,5.964884,6,101.22447,12,518.009091
11,Sam Griffin,Guard,2023-12-06 02:46:14,2023-12-06 02:51:11,47,SD Mines,662,Segment 7,55.757655,5.40257,3,81.304848,13,416.071828
11,Sam Griffin,Guard,2023-12-06 02:53:49,2023-12-06 02:55:25,47,SD Mines,664,Segment 7,11.253835,3.606465,0,17.168216,3,87.857137
11,Sam Griffin,Guard,2023-12-06 02:58:01,2023-12-06 03:03:44,47,SD Mines,666,Segment 8,72.903717,8.231538,6,111.304303,13,569.591925
11,Sam Griffin,Guard,2023-12-06 03:06:12,2023-12-06 03:09:17,47,SD Mines,668,Segment 9,35.613269,5.953647,1,51.986886,8,266.039223
11,Sam Griffin,Guard,2023-12-06 03:10:58,2023-12-06 03:13:15,47,SD Mines,670,Segment 9,24.176648,6.092432,3,33.933294,4,173.65124
11,Sam Griffin,Guard,2023-12-06 03:15:51,2023-12-06 03:18:30,47,SD Mines,672,Segment 10,32.236797,7.529359,6,47.127788,4,241.173132
11,Sam Griffin,Guard,2023-12-06 03:20:11,2023-12-06 03:24:09,47,SD Mines,674,Segment 10,12.234397,4.025401,1,18.027384,3,92.253865
11,Sam Griffin,Guard,2023-11-12 02:05:13,2023-11-12 02:10:34,21,Cal Poly ,266,Segment 1,59.747436,7.079775,4,84.459574,8,432.215917
11,Sam Griffin,Guard,2023-11-12 02:11:22,2023-11-12 02:13:09,21,Cal Poly ,268,Segment 1,19.843274,6.751068,2,29.396688,4,150.435479
11,Sam Griffin,Guard,2023-11-12 02:15:55,2023-11-12 02:23:45,21,Cal Poly ,270,Segment 2,73.222036,6.624568,5,102.567829,12,524.883635
11,Sam Griffin,Guard,2023-11-12 02:26:21,2023-11-12 02:32:25,21,Cal Poly ,272,Segment 3,45.103414,6.290549,5,64.887874,7,332.059119
11,Sam Griffin,Guard,2023-11-12 02:35:25,2023-11-12 02:42:23,21,Cal Poly ,274,Segment 4,62.646562,7.162886,5,90.457262,10,462.908662
11,Sam Griffin,Guard,2023-11-12 02:45:25,2023-11-12 02:51:22,21,Cal Poly ,276,Segment 5,52.086076,5.264628,2,75.35552,11,385.62656
11,Sam Griffin,Guard,2023-11-12 02:52:34,2023-11-12 02:53:40,21,Cal Poly ,278,Segment 5,6.810399,4.923805,0,12.973288,2,66.389885
11,Sam Griffin,Guard,2023-11-12 03:09:30,2023-11-12 03:13:15,21,Cal Poly ,280,Segment 6,37.595682,6.34399,2,52.22124,6,267.238512
11,Sam Griffin,Guard,2023-11-12 03:15:57,2023-11-12 03:18:27,21,Cal Poly ,282,Segment 6,1.607719,0.520766,0,0.395446,0,2.023668
11,Sam Griffin,Guard,2023-11-12 03:21:09,2023-11-12 03:25:26,21,Cal Poly ,284,Segment 7,4.419897,1.486348,0,2.4753,0,12.667172
11,Sam Griffin,Guard,2023-11-12 03:26:58,2023-11-12 03:32:34,21,Cal Poly ,286,Segment 7,41.401665,6.060559,5,56.192512,12,287.56122
11,Sam Griffin,Guard,2023-11-12 03:36:39,2023-11-12 03:41:17,21,Cal Poly ,288,Segment 8,30.545753,3.24305,2,46.907755,5,240.047132
11,Sam Griffin,Guard,2023-11-12 03:43:20,2023-11-12 03:49:10,21,Cal Poly ,290,Segment 8,48.093338,6.547359,2,67.429173,10,345.064041
11,Sam Griffin,Guard,2023-11-12 03:51:44,2023-11-12 03:57:02,21,Cal Poly ,292,Segment 9,3.568118,1.008965,0,1.851201,0,9.473389
11,Sam Griffin,Guard,2023-11-12 03:57:53,2023-11-12 04:00:23,21,Cal Poly ,294,Segment 9,11.764761,5.524294,0,17.255683,2,88.304742
11,Sam Griffin,Guard,2023-11-12 04:02:38,2023-11-12 04:12:15,21,Cal Poly ,296,Segment 10,68.847345,5.254136,2,105.954449,10,542.214426
11,Sam Griffin,Guard,2023-11-08 01:35:50,2023-11-08 01:42:52,15,NNM,203,Segment 1,82.034486,5.427427,7,111.147597,25,568.789996
11,Sam Griffin,Guard,2023-11-08 01:45:28,2023-11-08 01:54:09,15,NNM,205,Segment 2,47.256178,6.100803,2,65.798616,7,336.719777
11,Sam Griffin,Guard,2023-11-08 01:56:52,2023-11-08 02:03:30,15,NNM,207,Segment 3,51.735833,6.136002,0,71.989056,18,368.398921
11,Sam Griffin,Guard,2023-11-08 02:06:25,2023-11-08 02:11:43,15,NNM,209,Segment 4,57.48536,5.610087,4,79.422216,16,406.43759
11,Sam Griffin,Guard,2023-11-08 02:13:07,2023-11-08 02:14:39,15,NNM,211,Segment 4,1.102031,0.50837,0,0.541374,0,2.770443
11,Sam Griffin,Guard,2023-11-08 02:17:20,2023-11-08 02:23:48,15,NNM,213,Segment 5,4.310256,0.473226,0,1.734421,0,8.875775
11,Sam Griffin,Guard,2023-11-08 02:24:43,2023-11-08 02:25:21,15,NNM,215,Segment 5,0.506308,0.514434,0,0.173419,0,0.88746
11,Sam Griffin,Guard,2023-11-08 02:41:09,2023-11-08 02:43:03,15,NNM,217,Segment 6,22.548781,5.851932,0,33.312509,4,170.474417
11,Sam Griffin,Guard,2023-11-08 02:45:05,2023-11-08 02:50:48,15,NNM,219,Segment 6,55.327014,6.633936,3,79.084744,12,404.710605
11,Sam Griffin,Guard,2023-11-08 02:52:51,2023-11-08 03:00:42,15,NNM,221,Segment 7,40.245978,5.222589,2,54.905347,11,280.974241
11,Sam Griffin,Guard,2023-11-08 03:03:26,2023-11-08 03:09:19,15,NNM,223,Segment 8,4.862383,0.558196,0,2.007744,0,10.274488
11,Sam Griffin,Guard,2023-11-08 03:10:10,2023-11-08 03:12:27,15,NNM,225,Segment 8,2.568741,0.775453,0,1.272547,0,6.512172
11,Sam Griffin,Guard,2023-11-08 03:14:56,2023-11-08 03:21:19,15,NNM,227,Segment 9,69.246641,6.723369,5,96.595872,17,494.322567
11,Sam Griffin,Guard,2023-11-08 03:23:37,2023-11-08 03:31:23,15,NNM,229,Segment 10,11.121096,1.421804,0,6.309147,0,32.286613
